Date,COST,HD,JNJ,XOM,V,LLY,UNH,JPM,AVGO,TSLA,META,GOOGL,NVDA,AMZN,MSFT,AAPL,,
4/17/2020,317.920013,209.419998,152.020004,43.220001,169.539993,157.289993,290.559998,95.18,265.880005,50.259335,179.240005,63.950001,73.080002,118.75,178.600006,70.699997,,
4/20/2020,312.079987,206.050003,151.669998,41.18,164.220001,157.789993,282.140015,91.709999,258.279999,49.757332,178.240005,63.057499,71.762497,119.680496,175.059998,69.232498,,
4/21/2020,301.329987,200.610001,149.679993,40.959999,160.529999,152.669998,274.190002,89.050003,247.649994,45.781334,170.800003,60.608002,67.377502,116.405998,167.820007,67.092499,,
4/22/2020,309.420013,204.169998,152.990005,42.130001,166.589996,156.710007,277.019989,89.339996,259.970001,48.807335,182.279999,62.920502,71.537498,118.1745,173.520004,69.025002,,
4/23/2020,305.399994,202.320007,155.509995,43.450001,166.380005,159.929993,285.329987,89.389999,258.929993,47.042,185.130005,63.558498,71.002502,119.972504,171.419998,68.7575,,
4/24/2020,310.549988,212.179993,154.860001,43.73,167.320007,162.929993,291.290009,90.709999,264.809998,48.343334,190.070007,63.830002,72.397499,120.511002,174.550003,70.7425,,
4/27/2020,308.779999,217.759995,154.289993,43.939999,171.759995,161.289993,293.980011,94.620003,268.450012,53.25,187.5,63.542999,74.269997,118.800003,174.050003,70.792503,,
4/28/2020,304.950012,217.630005,151.389999,44.970001,171.25,157.300003,288.359985,95.290001,264.730011,51.274666,182.910004,61.629501,72.839996,115.704002,169.809998,69.644997,,
4/29/2020,307.089996,221.809998,150.240005,47.459999,181.789993,155.160004,287.649994,97.860001,276.019989,53.367332,194.190002,67.109001,74.614998,118.635498,177.429993,71.932503,,
4/30/2020,303,219.830002,150.039993,46.470001,178.720001,154.639999,292.470001,95.760002,271.619995,52.125332,204.710007,67.334999,73.07,123.699997,179.210007,73.449997,,
5/1/2020,301.920013,218.570007,148.289993,43.139999,175.570007,153.630005,284.51001,93.25,259.700012,46.754665,202.270004,65.865997,70.695,114.302002,174.570007,72.267502,,
5/4/2020,304.48999,221.839996,148.270004,44.880001,176.149994,153.279999,287.540009,92.139999,262.26001,50.745998,205.259995,66.144997,72.822502,115.7995,178.839996,73.290001,,
5/5/2020,307.920013,225.610001,149.5,44.830002,178.440002,157.889999,293.040009,92,264.869995,51.214001,207.070007,67.450996,73.434998,115.889999,180.759995,74.389999,,
5/6/2020,308.890015,223.919998,148.080002,43.990002,178.779999,156.679993,288.769989,90.269997,264.179993,52.172001,208.470001,67.2715,74.447502,117.563004,182.539993,75.157501,,
5/7/2020,305,229.449997,147.589996,44.240002,182.720001,152.970001,285,91.209999,267.75,52.002666,211.259995,68.463997,76.217499,118.380501,183.600006,75.934998,,
5/8/2020,305.940002,234.429993,148.699997,46.18,185.089996,153.509995,287,92.699997,275.029999,54.627998,212.350006,69.217003,78.125,118.980499,184.679993,77.532501,,
5/11/2020,310.329987,236.559998,149.110001,45.740002,183.559998,158.550003,288.690002,89.970001,275.399994,54.085999,213.179993,70.179497,80.654999,120.449997,186.740005,78.752502,,
5/12/2020,304.839996,232.899994,147.139999,44.119999,179.470001,157.720001,287.700012,87.029999,268.450012,53.960667,210.100006,68.759003,78.025002,117.847504,182.509995,77.852501,,
5/13/2020,302.140015,230.100006,147.130005,41.93,177.089996,157.929993,278,84.029999,263.149994,52.730667,205.100006,67.416496,77.800003,118.396004,179.75,76.912498,,
5/14/2020,299.73999,234.479996,147.639999,42.299999,180.899994,158.380005,290.609985,87.519997,266.600006,53.555332,206.809998,67.843002,80.305,119.442497,180.529999,77.385002,,
5/15/2020,299.209991,239.330002,150.440002,42,183.490005,159.229996,290.959991,85.900002,260.410004,53.278,210.880005,68.653,84.907501,120.488998,183.160004,76.927498,,
5/18/2020,302.76001,245.350006,150.520004,45.34,191.380005,157.960007,293.359985,90.449997,273.529999,54.242001,213.190002,69.259003,87.502502,121.313004,184.910004,78.739998,,
5/19/2020,304.630005,238.100006,149.020004,43.939999,189.360001,156.699997,289.049988,88.669998,271.950012,53.867332,216.880005,68.720001,88.055,122.466499,183.630005,78.285004,,
5/20/2020,304.910004,238.190002,147.679993,45.369999,193.860001,153.130005,287.98999,91.330002,278.679993,54.370667,229.970001,70.458,89.699997,124.897003,185.660004,79.807503,,
5/21/2020,301.970001,240.880005,146.710007,44.560001,190.619995,152.279999,286.910004,90.169998,274.799988,55.173332,231.389999,70.337502,87.752502,122.336998,183.429993,79.212502,,
5/22/2020,302.429993,241.880005,144.369995,44.599998,190.860001,151.160004,289.940002,89.470001,276.649994,54.458668,234.910004,70.662003,90.262497,121.844002,183.509995,79.722504,,
5/26/2020,304.799988,242.479996,144.559998,45.91,193.220001,147.960007,294.890015,95.82,282.019989,54.591331,232.199997,71.068497,87.177498,121.093002,181.570007,79.182503,,
5/27/2020,306.01001,247.360001,144.889999,46.240002,192.820007,145.699997,303.769989,101.370003,287.589996,54.681999,229.139999,71.014,85.252502,120.519501,181.809998,79.527496,,
5/28/2020,309.559998,245.139999,146.970001,45.040001,194.259995,150.649994,303.970001,99.860001,283.140015,53.720669,225.460007,70.912003,84.870003,120.055,181.399994,79.5625,,
5/29/2020,308.470001,248.479996,148.75,45.470001,195.240005,152.949997,304.850006,97.309998,291.269989,55.666668,225.089996,71.676003,88.754997,122.1185,183.25,79.485001,,
6/1/2020,308.290009,247.289993,147.190002,46.279999,194.350006,152.449997,305.929993,98.599998,289.98999,59.873333,231.910004,71.7435,88.0625,123.552002,182.830002,80.462502,,
6/2/2020,307.089996,252.710007,148.25,47.310001,196.360001,153.860001,306.309998,98.93,298.059998,58.770668,232.720001,72.115501,88.252502,123.620499,184.910004,80.834999,,
6/3/2020,306.640015,251,148.649994,49.240002,196.869995,152.529999,305.350006,104.269997,309.529999,58.863998,230.160004,71.962502,87.695,123.919998,185.360001,81.279999,,
6/4/2020,310.75,248.949997,146.729996,49.099998,193.639999,150.710007,298.079987,106.440002,308.890015,57.625332,226.289993,70.714996,87.665001,123.029999,182.919998,80.580002,,
6/5/2020,312.040009,254.899994,147.300003,53.080002,199.610001,149.210007,311.850006,111.230003,317.079987,59.043999,230.770004,72.000999,89.199997,124.150002,187.199997,82.875,,
6/8/2020,307.190002,256.769989,146.770004,54.740002,199.600006,149.210007,309.480011,113.449997,317.519989,63.327999,231.399994,72.402,88.050003,126.203003,188.360001,83.364998,,
6/9/2020,305.549988,256.76001,145.960007,53.52,199.080002,149.130005,309.209991,110.540001,315.320007,62.711334,238.669998,72.603996,90.459999,130.042999,189.800003,85.997498,,
6/10/2020,307.329987,254.449997,147.800003,50.650002,200.479996,151,305.75,106.059998,315.040009,68.33667,236.729996,73.235001,93.667503,132.372498,196.839996,88.209999,,
6/11/2020,300.829987,239.470001,140.869995,46.18,188.880005,144.080002,283.730011,97.209999,293.75,64.856003,224.429993,70.095001,87.962502,127.898003,186.270004,83.974998,,
6/12/2020,298.700012,242.449997,142.149994,47.169998,192.259995,143.539993,285.149994,99.870003,300.25,62.352001,228.580002,70.646004,89.324997,127.250999,187.740005,84.699997,,
6/15/2020,297.179993,241.360001,141.25,47.139999,191.759995,141.520004,286.279999,101.25,304.089996,66.059998,232.5,71.037003,91.737503,128.634003,188.940002,85.747498,,
6/16/2020,301.359985,249.949997,144.460007,48.200001,192.880005,163.710007,293,102.059998,310.720001,65.475334,235.649994,72.323502,90.684998,130.763504,193.570007,88.019997,,
6/17/2020,299.609985,250.850006,144.020004,46.630001,193.559998,159.970001,292.600006,99.480003,313.440002,66.119331,235.529999,72.626999,92.360001,132.048996,194.240005,87.897499,,
6/18/2020,299.570007,249.210007,143.410004,46.919998,193.910004,161.070007,291.480011,98.940002,318.709991,66.930664,235.940002,71.706001,92.18,132.699005,196.320007,87.932503,,
6/19/2020,299.899994,246.649994,143.830002,45.98,192.199997,159.940002,291.23999,97.809998,302.769989,66.726669,238.789993,71.232002,92.612503,133.750504,195.149994,87.43,,
6/22/2020,300.450012,249.160004,143.389999,46.419998,194.960007,160.449997,292.670013,96.75,313.540009,66.288002,239.220001,72.532997,95.267502,135.690994,200.570007,89.717499,,
6/23/2020,301.290009,250.309998,142.860001,46.700001,197.970001,159.339996,297.600006,97.93,311.299988,66.785332,242.240005,73.198997,94.5,138.220505,201.910004,91.6325,,
6/24/2020,298.019989,246.130005,139.820007,44.5,191.410004,157.029999,289.179993,94.660004,306.970001,64.056664,234.020004,71.635002,92.355003,136.720001,197.839996,90.014999,,
6/25/2020,300.529999,245.380005,139.669998,45.169998,193.979996,162.860001,296.220001,97.959999,308.850006,65.732002,235.679993,72.055,94.900002,137.729004,200.339996,91.209999,,
6/26/2020,296.559998,241.009995,137.809998,43.619999,189.270004,162.830002,286.880005,92.589996,307.410004,63.982666,216.080002,68.126999,91.550003,134.643494,196.330002,88.407501,,
6/29/2020,301.589996,246.119995,139.039993,44.32,191.380005,162.720001,289.76001,93,309.779999,67.290001,220.639999,69.858498,92,134.018997,198.440002,90.445,,
6/30/2020,303.209991,250.509995,140.630005,44.720001,193.169998,164.179993,294.950012,94.059998,315.609985,71.987335,227.070007,70.902496,94.977501,137.940994,203.509995,91.199997,,
7/1/2020,304.75,248.149994,140.380005,43.709999,193.779999,163.300003,297.730011,93.260002,312.730011,74.641998,237.550003,72.099998,95.300003,143.934998,204.699997,91.027496,,
7/2/2020,305.73999,248.5,140.970001,44.080002,195.669998,163.869995,298.26001,92.660004,315.470001,80.577332,233.419998,73.496498,96.122498,144.514999,206.259995,91.027496,,
7/6/2020,311.48999,249.550003,142.979996,44.389999,197.759995,166.889999,302.809998,95,318.790009,91.438667,240.279999,74.982498,98.392502,152.852005,210.699997,93.462502,,
7/7/2020,316.230011,247.350006,142.850006,43.240002,194.199997,166.75,296.649994,92.32,313.119995,92.657333,240.860001,74.496002,98.717499,150.005997,208.25,93.172501,,
7/8/2020,316.320007,249.169998,143.270004,43.139999,195.070007,169.130005,298.359985,93.300003,319.570007,91.05867,243.580002,75.18,102.160004,154.055496,212.830002,95.342499,,
7/9/2020,325.540009,247.960007,142.490005,41.360001,192.210007,166.449997,291.160004,91.279999,321.5,92.952003,244.5,75.932999,105.089996,159.1315,214.320007,95.752502,,
7/10/2020,326.230011,250.110001,142.369995,42.650002,192.550003,163.360001,291.230011,96.269997,319.440002,102.976669,245.070007,76.9505,104.792503,160,213.669998,95.919998,,
7/13/2020,322.920013,249.619995,145.210007,42.66,189.020004,162.080002,299.709991,97.650002,311.309998,99.804001,239,75.611504,100.522499,155.199997,207.070007,95.477501,,
7/14/2020,328,257.790009,147.919998,44.07,193.330002,163.880005,308.519989,98.209999,315.079987,101.120003,239.729996,76.042999,103.769997,154.199997,208.350006,97.057503,,
7/15/2020,326.700012,257.799988,148.259995,44.630001,196.550003,165.449997,304.070007,99.730003,313.779999,103.067329,240.279999,75.844002,102.272499,150.443497,208.039993,97.724998,,
7/16/2020,326.269989,258.079987,149.25,44.279999,193.5,165,307.149994,100.010002,311.339996,100.042664,240.929993,75.746002,101.347504,149.994995,203.919998,96.522499,,
7/17/2020,324.790009,260.380005,149.350006,43.52,195.089996,165.960007,306.529999,98.160004,312.709991,100.056,242.029999,75.842499,102.014999,148.098495,202.880005,96.327499,,
7/20/2020,326.51001,260.170013,149.600006,42.5,198.470001,167.039993,303.459991,97.300003,317.130005,109.533333,245.419998,78.192001,105.107498,159.841995,211.600006,98.357498,,
7/21/2020,327.73999,262.420013,149.740005,44.650002,196.479996,165.300003,305.109985,99.410004,314.339996,104.557335,241.75,77.795998,103.285004,156.914505,208.75,97,,
7/22/2020,328.299988,265.170013,150.009995,43.610001,198.860001,164.839996,306.709991,98.690002,313.799988,106.155334,239.869995,78.2425,104.387497,154.995499,211.75,97.272499,,
7/23/2020,326.109985,263.809998,149.610001,43.700001,197.429993,161.520004,302.970001,98.980003,309.670013,100.87133,232.600006,75.837502,101.297501,149.327499,202.539993,92.845001,,
7/24/2020,325.779999,265.309998,148.119995,43.43,195.149994,159.539993,300.790009,98.279999,305.790009,94.466667,230.710007,75.4105,101.945,150.445496,201.300003,92.614998,,
7/27/2020,327.600006,267.420013,147.179993,44.07,196.910004,160.5,298.600006,96.900002,312.679993,102.639999,233.5,76.471497,104.214996,152.760498,203.850006,94.809998,,
7/28/2020,327.570007,265.279999,146.830002,43.549999,196.740005,162.649994,299.929993,97.32,307.350006,98.432671,230.119995,75.182503,102.154999,150.016495,202.020004,93.252502,,
7/29/2020,326.140015,264.660004,146.539993,44.029999,198.580002,161.75,306.679993,99.68,308.850006,99.940666,233.289993,76.175499,104.654999,151.676498,204.059998,95.040001,,
7/30/2020,324.820007,266.309998,146.839996,41.869999,194.059998,153,305.230011,97.019997,312.100006,99.166,234.5,76.918503,106.139999,152.593994,203.899994,96.190002,,
7/31/2020,325.529999,265.48999,145.759995,42.080002,190.399994,150.289993,302.779999,96.639999,316.75,95.384003,253.669998,74.397499,106.147499,158.233994,205.009995,106.260002,,
8/3/2020,329.320007,266.179993,147.350006,42.25,190.690002,152.839996,303.609985,96.099998,321.230011,99,251.960007,74.138,110.102501,155.594498,216.539993,108.9375,,
8/4/2020,339.790009,267.869995,147.220001,43.470001,192.289993,154.850006,304.5,95.550003,328.390015,99.133331,249.830002,73.665001,112.277496,156.941498,213.289993,109.665001,,
8/5/2020,339.970001,267.480011,148.399994,43.849998,196.100006,154.339996,312.470001,97.209999,329.540009,99.001335,249.119995,73.954498,112.8675,160.251495,212.940002,110.0625,,
8/6/2020,343.309998,269.369995,147.550003,43.639999,198.770004,152.880005,314.059998,97.239998,329.160004,99.305336,265.279999,75.247498,113.355003,161.25,216.350006,113.902496,,
8/7/2020,340.910004,271.640015,148.600006,43.439999,196.360001,152.929993,317.029999,99.379997,325.929993,96.847336,268.440002,74.918503,111.995003,158.373001,212.479996,111.112503,,
8/10/2020,340,274.730011,148.029999,44.509998,196.789993,153,319.100006,100.639999,327.359985,94.571335,263,74.841003,111.650002,157.408005,208.25,112.727501,,
8/11/2020,332.429993,274.920013,146.970001,44.970001,197.770004,150.630005,315.549988,103.82,324.029999,91.625999,256.130005,74.027,108.5,154.033493,203.380005,109.375,,
8/12/2020,336.76001,281.579987,149.660004,44.09,198.740005,152.550003,322.269989,102.940002,333.640015,103.650665,259.890015,75.362,114.402496,158.112,209.190002,113.010002,,
8/13/2020,335.700012,281.660004,148,43.009998,197.580002,150.460007,321.519989,102.370003,329.420013,108.066666,261.299988,75.832497,114.43,158.050995,208.699997,115.010002,,
8/14/2020,336.279999,280.549988,148.240005,43.200001,196.639999,150.089996,323.700012,102.410004,327.820007,110.047333,261.23999,75.231499,115.639999,157.401001,208.899994,114.907501,,
8/17/2020,339.959991,288.23999,148.990005,42.639999,199.429993,151.529999,320.51001,99.709999,330.320007,122.375999,261.160004,75.811996,123.370003,159.120499,210.279999,114.607498,,
8/18/2020,340.75,285,150.089996,42.43,199.009995,153.110001,316.809998,98.32,328.640015,125.806,262.339996,77.789001,122.607498,165.624496,211.490005,115.5625,,
8/19/2020,340.899994,282.859985,150.389999,41.959999,200.990005,152.289993,315.399994,98.550003,329.209991,125.235336,262.589996,77.230499,121.385002,163.024002,209.699997,115.707497,,
8/20/2020,340.869995,280.679993,151.419998,41.32,204.149994,151.339996,313.329987,97.370003,328.829987,133.455338,269.01001,78.8125,121.410004,164.8685,214.580002,118.275002,,
8/21/2020,344.609985,283.230011,152.759995,41.009998,204.130005,149.259995,314.140015,97.32,330.019989,136.665329,267.01001,78.778503,126.834999,164.235992,213.020004,124.370003,,
8/24/2020,344.130005,286.75,152.149994,42.220001,206.410004,149.520004,308.839996,100.059998,334,134.279999,271.390015,79.2575,127.202499,165.373001,213.690002,125.857498,,
8/25/2020,344.709991,286.130005,152.059998,40.880001,208.100006,149.679993,312.220001,100.5,336.140015,134.889328,280.820007,80.292503,127.5,167.324493,216.470001,124.824997,,
8/26/2020,344.269989,291.929993,152.300003,40.009998,210.259995,149.259995,308.820007,99.089996,339.670013,143.544662,303.910004,82.206497,127.730003,172.092499,221.149994,126.522499,,
8/27/2020,346.359985,288.630005,152.979996,39.740002,211.029999,148.970001,311.670013,102.349998,339.140015,149.25,293.220001,81.426003,126.282501,170,226.580002,125.010002,,
8/28/2020,348.369995,286.290009,153.639999,40.689999,215.710007,147.339996,314.369995,102.769997,344.820007,147.559998,293.660004,81.971497,131.477493,170.089996,228.910004,124.807503,,
8/31/2020,347.660004,285.040009,153.410004,39.939999,211.990005,148.389999,312.549988,100.190002,347.149994,166.106674,293.200012,81.476501,133.744995,172.548004,225.529999,129.039993,,
9/1/2020,351.380005,285.940002,151.520004,39.43,213.350006,147.300003,312.829987,100.139999,359.540009,158.350006,295.440002,82.753998,138.210007,174.955994,227.270004,134.179993,,
9/2/2020,358.859985,287.200012,153.830002,39.189999,216.479996,149.550003,320.23999,101.650002,375.01001,149.123337,302.5,85.869499,143.464996,176.572495,231.649994,131.399994,,
9/3/2020,348.299988,274.630005,149.550003,39.110001,208.960007,149.020004,316.230011,101.330002,352.089996,135.666672,291.119995,81.475502,130.154999,168.399994,217.300003,120.879997,,
9/4/2020,346.570007,269.660004,148.589996,39.080002,204.660004,150.910004,312,103.519997,362.950012,139.440002,282.730011,79.060501,126.224998,164.731003,214.25,120.959999,,
9/8/2020,338.859985,269.26001,147.259995,38.18,200.119995,149.309998,307.25,99.919998,350.540009,110.07,271.160004,76.18,119.129997,157.492004,202.660004,112.82,,
9/9/2020,346.429993,277.040009,149.699997,37.950001,204.059998,151.970001,312.019989,100.870003,360.029999,122.09333,273.720001,77.361504,127.150002,163.430496,211.289993,117.32,,
9/10/2020,339.529999,272.700012,146.910004,37,201.539993,146.220001,304.600006,99.830002,357.079987,123.779999,268.089996,76.302498,123.1175,158.755493,205.369995,113.489998,,
9/11/2020,339.130005,276.329987,147.779999,36.900002,200.679993,148.089996,301.480011,101.07,359.700012,124.239998,266.609985,75.788002,121.644997,155.811005,204.029999,112,,
9/14/2020,342.920013,280.649994,148.350006,36.66,204.979996,149,308.570007,102.470001,362.200012,139.873337,266.149994,75.441498,128.722504,155.148499,205.410004,115.360001,,
9/15/2020,343.910004,285.579987,148.889999,36.27,205.389999,150.080002,307.230011,99.279999,366.910004,149.919998,272.420013,76.755997,129.910004,157.806503,208.779999,115.540001,,
9/16/2020,343.730011,281.630005,148.399994,37.810001,205.130005,150.960007,306.519989,99.699997,367.040009,147.253326,263.519989,75.6045,125.144997,153.904999,205.050003,112.129997,,
9/17/2020,338.880005,279.959991,147.169998,37.799999,205.270004,152.470001,304.980011,98.559998,365.920013,141.143326,254.820007,74.351997,124.635002,150.436493,202.910004,110.339996,,
9/18/2020,335.959991,275.190002,149.179993,37.189999,202.610001,154.169998,308.019989,98.349998,359.730011,147.383331,252.529999,72.554497,121.892502,147.745499,200.389999,106.839996,,
9/21/2020,339.570007,272.350006,145.100006,36.43,197.449997,151.179993,299.190002,95.309998,351.790009,149.796661,248.149994,71.507004,125.172501,148.023499,202.539993,110.080002,,
9/22/2020,344.450012,273.309998,144.210007,35.529999,200.559998,149.860001,294.26001,94.269997,361.589996,141.410004,254.75,72.990997,126.377502,156.449493,207.419998,111.809998,,
9/23/2020,344.630005,266.549988,144.440002,34.389999,195.369995,149.809998,292.140015,92.739998,351.589996,126.786667,249.020004,70.469498,121.237503,149.992996,200.589996,107.120003,,
9/24/2020,347,265.700012,144.669998,34.32,195.520004,148.809998,292.660004,92.660004,352.519989,129.263336,249.529999,71.142998,123.480003,150.989502,203.190002,108.220001,,
9/25/2020,342.579987,268.549988,145.660004,34.639999,197.25,150.259995,302.5,93.470001,356.799988,135.779999,254.820007,71.953003,128.737503,154.7565,207.820007,112.279999,,
9/28/2020,349.619995,272.329987,147.110001,35.310001,200.320007,148.100006,303.230011,96.160004,367.299988,140.399994,256.820007,72.932999,130.350006,158.702499,209.440002,114.959999,,
9/29/2020,352.140015,272.109985,147.059998,34.279999,199.440002,146.259995,304.149994,95.349998,364.26001,139.690002,261.790009,73.301003,132.257507,157.244003,207.259995,114.089996,,
9/30/2020,355,277.709991,148.880005,34.330002,199.970001,148.020004,311.769989,96.269997,364.320007,143.003326,261.899994,73.279999,135.304993,157.436493,210.330002,115.809998,,
10/1/2020,358.459991,277.619995,147.320007,33.130001,203.350006,144.289993,313.070007,96.970001,368.600006,149.386673,266.630005,74.394997,136.145004,161.063004,212.460007,116.790001,,
10/2/2020,355.01001,279.309998,146.240005,32.98,201.460007,145.210007,311.980011,97.889999,356.829987,138.363327,259.940002,72.779999,130.622498,156.25,206.190002,113.019997,,
10/5/2020,358.579987,282.100006,148.229996,33.740002,203.539993,146.630005,318.149994,99.040001,366.100006,141.893326,264.649994,74.141502,136.425003,159.960007,210.380005,116.5,,
10/6/2020,358.350006,276.470001,146.259995,33.389999,200.449997,144.130005,314.450012,98.019997,363.980011,137.993332,258.660004,72.551003,137.365005,154.998001,205.910004,113.160004,,
10/7/2020,363.019989,282.790009,147.880005,33.5,202.470001,148.960007,323.170013,99.730003,366.73999,141.766663,258.119995,72.957001,139.639999,159.7845,209.830002,115.080002,,
10/8/2020,365.089996,284.519989,148.889999,35.259998,202.979996,153.5,322.410004,101.779999,373.329987,141.973328,263.76001,74.171501,138.387497,159.527496,210.580002,114.970001,,
10/9/2020,369.459991,285.920013,150.970001,34.740002,206.639999,156.880005,327.839996,101.199997,376.700012,144.666672,264.450012,75.522499,137.627502,164.332504,215.809998,116.970001,,
10/12/2020,376.480011,286.910004,151.839996,34.630001,206.399994,154.490005,329.970001,102.440002,382.429993,147.433334,275.75,78.2295,142.259995,172.1465,221.399994,124.400002,,
10/13/2020,380.679993,290.359985,148.360001,34.220001,204.320007,150.080002,331.420013,100.779999,381.48999,148.883331,276.140015,78.3535,142.482498,172.181503,222.860001,121.099998,,
10/14/2020,378.339996,287.089996,148.100006,34.150002,202.199997,148.460007,321.850006,100.220001,380.299988,153.766663,271.820007,78.171997,140.952499,168.185501,220.860001,121.190002,,
10/15/2020,376.579987,287.540009,147.190002,34.450001,199.550003,146.779999,324.570007,101.720001,379.929993,149.626663,266.720001,77.773499,139.699997,166.932495,219.660004,120.709999,,
10/16/2020,381.540009,287.660004,148.100006,34.099998,200.259995,146.119995,329.899994,101.510002,378.649994,146.556671,265.929993,78.385002,138.115005,163.635498,219.660004,119.019997,,
10/19/2020,375.559998,283.730011,144.320007,33.419998,196.970001,142.800003,324.220001,99.800003,375.769989,143.610001,261.399994,76.497498,134.977493,160.360504,214.220001,115.980003,,
10/20/2020,378.309998,286.040009,144.550003,33.700001,197.699997,143.589996,323.410004,100.370003,376.98999,140.646667,267.559998,77.554001,136.455002,160.850494,214.649994,117.510002,,
10/21/2020,377.820007,284.51001,143.929993,33.16,198.429993,141.309998,322.790009,99.370003,372.049988,140.880005,278.730011,79.2995,135.247498,159.246994,214.800003,116.870003,,
10/22/2020,375.75,281.160004,145.080002,34.860001,197.990005,141.649994,325.730011,102.879997,373.369995,141.929993,278.119995,80.333,133.610001,158.820007,214.889999,115.75,,
10/23/2020,374.600006,283,145.240005,34.16,198.009995,142.380005,330.600006,103.809998,372.720001,140.210007,284.790009,81.649002,135.902496,160.220001,216.229996,115.040001,,
10/26/2020,370.709991,276.040009,143.970001,33.349998,193.070007,141.699997,323.059998,101.239998,363.040009,140.093338,277.109985,79.2145,131.412506,160.352005,210.080002,115.050003,,
10/27/2020,372.720001,276.839996,143.149994,32.82,190.059998,131.899994,320.51001,99.330002,359.600006,141.559998,283.290009,79.944,133.967499,164.316498,213.25,116.599998,,
10/28/2020,364.959991,269.720001,138.360001,31.57,180.869995,131.309998,308,96.540001,347.209991,135.339996,267.670013,75.540001,126.269997,158.139008,202.679993,111.199997,,
10/29/2020,364.859985,269.630005,137.190002,32.970001,184.869995,132.550003,303.679993,97.169998,355.01001,136.943329,280.829987,77.844002,130.240005,160.550507,204.720001,115.32,,
10/30/2020,357.619995,266.709991,137.110001,32.619999,181.710007,130.460007,305.140015,98.040001,349.630005,129.346664,263.109985,80.805496,125.339996,151.807495,202.470001,108.860001,,
11/2/2020,364.390015,270.73999,138.690002,33.990002,184.740005,131.630005,312.100006,100.25,351.25,133.503326,261.359985,81.216003,125.807503,150.223999,202.330002,108.769997,,
11/3/2020,371.959991,277.369995,138.5,33.41,188.339996,130.979996,321.350006,103.410004,353.76001,141.300003,265.299988,82.282997,130.195007,152.420502,206.429993,110.440002,,
11/4/2020,376.170013,282.720001,139.399994,33.23,193.970001,148.589996,354.559998,100.25,364.630005,140.32666,287.380005,87.292503,137.942505,162.057999,216.389999,114.949997,,
11/5/2020,385.230011,285.850006,139.759995,33.169998,197.639999,145.520004,354.399994,104.349998,380.869995,146.029999,294.679993,88.125,141.600006,166.100006,223.289993,119.029999,,
11/6/2020,385.660004,284.23999,142.25,32.779999,198.470001,142.740005,347.459991,102.959999,380.619995,143.316666,293.410004,87.986504,145.619995,165.568497,223.720001,118.690002,,
11/9/2020,365,269.970001,146.080002,36.93,212.679993,142.330002,350,116.900002,375.540009,140.419998,278.769989,88.070999,136.307495,157.186996,218.389999,116.32,,
11/10/2020,366.619995,275.570007,148.279999,36.860001,213.309998,146.559998,353.690002,116.519997,363.130005,136.786667,272.429993,86.886002,127.699997,151.751007,211.009995,115.970001,,
11/11/2020,372.920013,277.75,147.800003,36.48,212.699997,144.759995,351.700012,114.779999,375.920013,139.043335,276.480011,87.361504,134.179993,156.869507,216.550003,119.489998,,
11/12/2020,375.709991,276.23999,148.300003,35.23,208.259995,141.029999,354.410004,113.370003,370.200012,137.253326,275.079987,87.140999,134.567505,155.514008,215.440002,119.209999,,
11/13/2020,378.839996,277.170013,149.899994,36.080002,210.479996,142.380005,355.670013,114.080002,373.5,136.166672,276.950012,88.612999,132.970001,156.440506,216.509995,119.260002,,
11/16/2020,379.790009,279.570007,150.850006,38.16,212.699997,140.589996,356.820007,117.300003,380.809998,136.029999,278.959991,88.7015,135.152496,156.552994,217.229996,120.300003,,
11/17/2020,381.920013,272.470001,149.350006,38.669998,210.710007,141.199997,352.100006,116.110001,380.600006,147.203339,275,88.083,134.222504,156.783005,214.460007,119.389999,,
11/18/2020,382.230011,269.829987,147.369995,37.209999,207.830002,140.169998,344.51001,115.25,380.619995,162.213333,271.970001,87.031998,134.287506,155.272995,211.080002,118.029999,,
11/19/2020,383.540009,270.929993,147.139999,37.400002,207.570007,143.410004,337,115.559998,384.329987,166.42334,272.940002,87.928497,134.402496,155.850998,212.419998,118.639999,,
11/20/2020,381.119995,269.809998,146.360001,36.939999,203.880005,145.490005,334.700012,114.57,383.329987,163.203339,269.700012,86.819,130.877502,154.970001,210.389999,117.339996,,
11/23/2020,381.709991,271.399994,143.869995,39.360001,208.160004,143.380005,335.059998,117.870003,387,173.949997,268.429993,86.377998,131.399994,154.919495,210.110001,113.849998,,
11/24/2020,384.220001,273.309998,143.869995,41.98,209.679993,144.899994,336.01001,123.32,392.230011,185.126663,276.920013,88.195,129.577499,155.903,213.860001,115.169998,,
11/25/2020,387.75,273.959991,143.679993,40.810001,210.889999,144.75,333.190002,122.029999,390.829987,191.333328,275.589996,88.206497,132.347504,159.253494,213.869995,116.029999,,
11/27/2020,388.390015,275.98999,144,40.189999,211,147.440002,337.940002,121.220001,394.950012,195.253326,277.809998,89.350998,132.612503,159.766998,215.229996,116.589996,,
11/30/2020,391.769989,277.410004,144.679993,38.130001,210.350006,145.649994,336.339996,117.879997,401.579987,189.199997,276.970001,87.720001,134.014999,158.401993,214.070007,119.050003,,
12/1/2020,387.559998,276.600006,147.449997,38.5,211.199997,145.559998,341.190002,119.739998,404.570007,194.919998,286.549988,89.767998,133.899994,161.003998,216.210007,122.720001,,
