Date,COST,HD,JNJ,XOM,V,LLY,UNH,JPM,AVGO,TSLA,META,GOOGL,NVDA,AMZN,MSFT,AAPL
43795,-0.001594618,0.010095656,0.00421943,-0.000582087,0.009920456,0.002984746,-0.002597475,0.002957572,0.006837836,0.00717961,0.015113633,-0.00066287,0.005698039,0.011932255,0.001905754,0.013342757
43796,-0.003163704,-0.011228749,-0.001889224,-0.008331555,0.000759054,-0.000766677,-0.002854457,-0.002274302,-0.007027559,-0.004083305,-0.001783773,-0.006146307,-0.006896896,-0.009786452,-0.006190352,-0.002205222
43798,-0.008104475,-0.013192623,-0.000946,0.00424755,-0.014851499,-0.005211683,-0.000750598,-0.002203352,-0.017514333,0.014831592,-0.009667699,-0.011747327,-0.035168788,-0.010719162,-0.01216246,-0.011629555
43801,-0.005800448,-0.016774385,-0.001457067,-0.007923754,0.000604916,0.007424852,-0.009918185,-0.012937995,-0.013609218,0.003963839,-0.004416297,0.004551781,-0.007627563,-0.006554901,-0.001606137,-0.017990943
43802,0.002870621,0.000467209,0.016055895,0.011279765,-0.007172378,0.00897244,0.008701695,0.019533637,0.010385697,-0.009473675,-0.000553417,0.018518466,0.008439659,-0.005251181,0.003610166,0.008787562
43803,-0.011600765,-0.005151058,0.00129055,-0.00350209,0.007117429,0.009226697,0.009548968,0.005425801,0.004734998,-0.008019277,0.00326573,0.006062243,-0.003252327,-0.011544817,0.000533638,0.014564454
43804,0.006292023,0.005991401,0.005858465,0.015951585,0.001538203,-0.001085987,-0.006439119,0.01477084,0.015496726,0.016570486,0.008441408,0.009323645,0.016298363,0.006368719,0.012065958,0.019132039
43805,0.000711705,0.010445535,0.000854422,0.002155666,0.004108582,0.005002503,-0.009502852,-0.004676119,-0.00529793,0.010778464,0.001441353,0.002684185,0,-0.001193907,-0.002573318,-0.014099075
43808,0.002098336,-0.002913792,-0.003636462,-0.008650659,-0.003614676,0.00340408,0.007108708,0.000669339,0.002160629,0.027051158,-0.002337094,-7.44188E-05,0.008494694,-0.00590475,-0.001520685,0.005827435
43809,-0.001624183,-0.018229035,0.007046981,-0.001449051,-0.001372608,0.001076892,0.003499918,-0.002382069,0.014682525,0.011004373,0.006896066,0.001012244,0.015580395,0.005453036,0.00376444,0.00849324
43810,0.006884504,0.000188628,0.002550299,0.019813958,0.003455394,0.007588275,0.011026277,0.028216501,0.024958014,0.019596939,-0.027620086,0.003149181,0.03049561,0.006617257,0.010100486,0.002545062
43811,-0.018567771,0.009574883,0.000283029,-0.015906232,0.013595293,-0.001397838,0.006572011,-0.008805544,-0.038498504,-0.003592885,-0.013508873,-0.001202096,-0.000357113,0.000346409,0.008382893,0.013501605
43812,0.005569159,0.00675032,0.002895704,0.011060904,0.005923901,0.010802945,0.022684521,0.003866487,0.024149609,0.062488964,0.019437885,0.01021598,0.005165385,0.00468543,0.006450387,0.016973047
43815,0.006960347,0.010109732,0.012406012,-0.00458191,-0.003873477,0.019986192,-0.005356229,0.006097558,0.00207127,-0.006600939,0.002371887,-0.004279077,0.013849904,0.01205108,-0.005415505,0.001963411
43816,-0.012529506,0.001285225,-0.002580619,0.002723083,-0.003347609,0.032576124,0.008330929,-0.001013685,0.011178834,0.036681321,0.020505101,-0.002201892,0.005329869,-0.003709383,-0.002070841,-0.00239226
43817,0.006284375,0.010131988,0.014972235,-0.006893665,0.00883055,0.010525277,0.00585514,-0.005010991,-0.01025271,0.02732274,0.017427492,0.003345243,0.025594498,0.00461368,0.008643062,0.001000415
43818,0.00380602,0.004395018,0.004872814,0.00789501,0.007796307,0.012002476,-0.006914075,-0.000801202,-0.015861026,0.003828865,0.001164056,-0.003855762,0.016469374,-0.003230165,0.010858544,-0.002073372
43819,-0.005168812,-0.008991863,0.002598319,0.004991795,-0.004905619,-0.009712491,0.008508083,-0.000291561,0.00166006,0.033053057,-0.000581895,-0.000436664,-0.002300292,0.003631852,0,0.016186623
43822,0.003131748,0.006638157,-0.003488795,-0.003848683,0.002615803,-0.000304987,-0.001865533,0.002765887,0.003031113,0.014281389,-0.00515439,-0.004601093,-0.000837852,-0.002116002,-0.000190597,0.00095021
43823,0.005085101,0.000679558,-0.000685433,0.001569747,0.008441093,0.000228774,0.003761454,0.010556031,-0.007893754,0.013291661,0.012932771,0.013329098,0.00238592,0.043506235,0.008163266,0.019646095
43825,-0.005493117,-0.003856744,-0.000548748,-0.003428057,0.001215137,0.002893515,0.001081799,0.000719002,-0.004570502,-0.001300388,0.001490842,-0.005763419,-0.009746781,0.000551002,0.001826081,-0.000379555
43826,0.003496075,-0.012166282,-0.003092234,-0.005883579,-0.008271067,-0.001674158,-0.007188648,-0.003672064,-0.009746289,-0.037113125,-0.017890962,-0.011082638,-0.019395684,-0.01232833,-0.008655944,0.005917584
43829,-0.004142205,0.004911791,0.003915189,0.004308437,0.000372565,0.000989533,0.000442322,0.005538906,0.008133736,0.008715192,0.004100948,-0.000238871,0.012745547,0.000514246,0.000697777,0.007279982
43830,-0.008302,0.005844227,0.000685348,0.01592304,0.016991602,0.005917283,-0.005047109,0.012050501,0.019956571,0.028119106,0.021830609,0.021632486,0.019402557,0.02678857,0.018346821,0.022559933
43832,0.000823089,-0.003328903,-0.011645279,-0.008071983,-0.007984855,-0.003333612,-0.010171179,-0.019683562,-0.025764134,0.029202666,-0.005305311,-0.005245079,-0.016135465,-0.01221331,-0.012529922,-0.009769612
43833,0.000274144,0.004693731,-0.001248304,0.007648776,-0.00216481,0.003711636,0.006917989,-0.000795459,-0.001497033,0.01907163,0.018658447,0.026305105,0.004184852,0.014775869,0.002581484,0.007936669
43836,-0.001577585,-0.006568182,0.00608823,-0.0082177,-0.002646344,0.001888432,-0.006054923,-0.017146755,-0.003448455,0.038066697,0.002161313,-0.00193349,0.012033924,0.002089435,-0.009159579,-0.004714136
43837,0.011398649,0.014853395,-0.000137884,-0.015195217,0.016973141,0.009015251,0.020864985,0.007770708,-0.01255295,0.048032578,0.010086959,0.007092478,0.00187384,-0.007839285,0.015802854,0.015958276
43838,0.01592335,0.015213543,0.002961889,0.00762647,0.006906079,0.016393135,-0.005693749,0.003644584,-0.008065019,-0.022189378,0.014209512,0.010443244,0.01092274,0.004787698,0.01241558,0.021018364
43839,-0.007307454,-0.004316782,-0.002272344,-0.008927388,0.002687222,0.015187223,0.003088164,-0.010017962,-0.023255355,-0.006649369,-0.001100032,0.006437877,0.005335113,-0.009455159,-0.004637797,0.00225816
43840,0.008809171,-0.003932461,0.004402256,0.009500633,0.008018537,0.006788515,-0.031948735,0.008270183,0.006528977,0.093207011,0.017501667,0.007717109,0.030870829,0.004313259,0.011952598,0.021139349
43843,-0.000400237,-0.002375875,0.005612273,-0.008633233,0.003679298,0.012232293,0.008326213,0.011594376,0.022975936,0.0245783,-0.012926257,-0.006577,-0.018828406,-0.011625524,-0.007067999,-0.01359528
43844,0.003563309,0.007957119,0.003338612,-0.001590875,0.018947137,0.003265243,0.027950213,-0.015099024,-0.016489211,-0.036769805,0.009495521,0.006000401,-0.006939226,-0.003977022,0.00645533,-0.004294728
43845,0.007319705,0.018659199,0.008062115,-0.003915544,0.005739225,0.00226511,0.014502426,0.003869034,0.012815767,-0.009709473,0.00279965,0.007586547,0.013589629,0.008513565,0.018157506,0.012448678
43846,0.005430215,0.013413684,0.006523889,-0.003785155,0.018489372,-0.013166918,-0.007576642,0.006897809,0.005650902,-0.005839908,0.001666982,0.020043747,0.001405062,-0.007064556,0.005581123,0.011010159
43847,0.027771526,0.004474443,0.000670192,-0.014397134,0.012573267,0.009483489,0.006878151,-0.009889559,-0.002334411,0.069423738,-0.003156128,0.00184356,-0.005389965,0.014523542,-0.003597162,-0.006799976
43851,-0.004382939,-0.000214674,-0.006856736,-0.005787654,0.002938421,0.004602224,0.000199617,-0.001169955,0.01578029,0.040049828,-0.000542032,0.001092255,0.008714024,-0.002402429,-0.004816403,0.003563168
43852,0.003169137,0.003215092,0.001886913,-0.006270624,-0.006659887,-0.002475448,-0.003766374,-0.001024815,0.021119286,0.004624395,-0.007073631,0.000552456,0.010935155,-0.001527079,0.006136858,0.004804305
43853,-0.007603607,-0.007086872,-0.001414802,-0.006762322,-0.0073873,-0.01527074,-0.022456895,-0.025141294,0.013516887,-0.012981484,-0.008316214,-0.01255237,-0.009456915,-0.012247112,-0.010127938,-0.002886146
43854,-0.003419572,-0.00349748,0.002894895,-0.024112293,-0.016278104,-0.005479926,-0.030232852,-0.008447105,-0.047305159,-0.012112337,-0.014186634,-0.023770055,-0.041907168,-0.018049379,-0.016864594,-0.029846248
43857,0.004513933,0.011482758,0.005029348,-0.001391081,0.005734944,0.006845125,0.006246069,0.018014403,0.029587388,0.015788091,0.013498093,0.013024821,0.031835878,0.013532382,0.019406284,0.027896587
43858,-0.004094002,0.000683949,0.00693239,-0.008387763,0.009860005,0.004728163,-0.010443687,-0.001488849,-0.002516399,0.024550668,0.024671349,0.004265238,-0.009847937,0.002559829,0.015472489,0.020716259
43859,-0.000355338,-0.005269869,-0.001196358,0.010550912,0.016220395,0.019463441,-0.006809926,0.012291011,-0.007301949,0.097999528,-0.06333569,-0.001683258,0.001099029,0.006801307,0.027817098,-0.001450148
43860,-0.012845953,-0.020352574,-0.009959017,-0.042083304,-0.045393155,-0.021466582,-0.030828376,-0.026320237,-0.032371154,0.015115861,-0.037044849,-0.014873718,-0.038906716,0.071195704,-0.014868663,-0.045351761
43861,-0.01158819,0.014968459,0.008694564,-0.022630172,0.009205113,0.009692215,0.005745901,0.007601693,0.000229384,0.181445003,0.011228869,0.03418065,0.016360832,-0.002252705,0.024086414,-0.002750067
43864,0.009556817,0.0148329,0.00947754,-0.012593356,0.013601614,0.017156953,0.024584042,0.014293388,0.020654706,0.128618698,0.027246746,-0.025404244,0.027901551,0.022433816,0.032386413,0.032480437
43865,0.013195656,0.013147242,0.015642185,0.044995348,-0.003691222,0.026893907,0.051661815,0.016857648,0.018379477,-0.188450366,0.001333519,0.000442655,0.01458176,-0.004792705,-0.00122216,0.00812125
43866,0.005358567,0.003061099,-0.002991717,-0.01364276,0.001133399,-0.000339406,-0.011119039,0.000145385,0.007251973,0.019223352,0.003515801,0.020479727,0.013821744,0.005065872,0.020521783,0.011629055
43867,0.009675905,-0.006468679,-0.010739413,-0.006647775,-0.001478575,-0.006060411,-0.011140227,-0.003202587,-0.014049216,-0.001189034,0.006994669,0.002125128,-0.010517272,0.014069698,0.001414857,-0.016056362
43868,0.000510038,0.013852194,-0.000197518,-0.024871611,0.015903254,-0.006166154,-0.007600911,0.004146869,-0.003272802,0.030554909,0.003432129,0.019781298,0.044239195,0.025934355,0.025820689,0.004738274
43871,-0.00996058,0.004271642,0.000855712,0.009461437,-0.010001805,-0.008696873,0.013014652,0.001885799,0.018791119,0.004011205,-0.02793755,0.000927532,0.018536551,0.007883869,-0.022834218,-0.006051563
43872,0.014190082,-0.000206953,-0.005939103,0.012151233,0.017016308,-0.005143221,0.042714359,0,0.014080833,-0.009197831,0.017083765,0.005659294,0.017208913,0.004268346,0.001462847,0.023470189
43873,0.009726651,0.00318217,-0.006640572,-0.005564662,-0.000192884,-0.011987049,-0.004226657,-0.000869907,-0.002250794,0.046734379,0.0112292,-0.003456458,-0.006478739,-0.004700847,-0.0054286,-0.007146551
43874,0.000345591,0.01095642,0.000266531,-0.004605996,0.01383823,-0.004807078,-0.011381576,-0.003050761,-0.019323106,-0.004949974,0.004867528,0.003522278,0.067849867,-0.00700162,0.008887497,0.000246271
43875,0.011681031,-0.004458346,-0.006616163,-0.012777092,0.00431804,-0.000779782,0.011183022,-0.013328707,-0.022339086,0.070420904,0.016760474,0.000467373,0.023126755,0.009695834,0.010091824,-0.018480258
43879,0.003007431,-0.00123058,-0.001341902,0.007652657,0.00994096,-0.001277271,0.010437112,0.013546914,0.015771995,0.066495182,-0.001424329,0.003567315,0.059336537,0.006726974,0.000267032,0.014378873
43880,0.003276152,0.013777599,-0.003834433,-0.007986715,-0.008757948,0.008273554,-0.010470242,0,-0.020643084,-0.019826346,-0.013470257,-0.005181013,-0.019249872,-0.007919909,-0.015389064,-0.010311956
43881,-0.006594068,-0.006824334,0.010459352,-0.012270092,-0.012563812,0.000281601,-0.002319611,-0.012294388,-0.015446555,0.001766248,-0.020718365,-0.022350991,-0.048552109,-0.026892201,-0.032123101,-0.022895135
43882,-0.026214245,-0.023256858,-0.027178451,-0.047978722,-0.049175782,-0.027768651,-0.081672329,-0.027243495,-0.043288066,-0.077523692,-0.046053366,-0.043818938,-0.073320951,-0.042235028,-0.044072585,-0.04866558
43885,-0.028296606,-0.009725875,-0.008673031,-0.039078778,-0.053681626,-0.020032765,-0.053229584,-0.045670051,-0.03106753,-0.041482358,-0.019875353,-0.023905436,-0.041961631,-0.018357976,-0.016639468,-0.034459126
43886,0.002686083,-0.008885964,-0.006728434,-0.02220039,-0.006336311,-0.013981078,-0.001481848,0.003005119,0.011256669,-0.026744961,0.002182873,0.002989022,0.021144847,0.003466303,0.012417325,0.015739151
43887,-0.041955309,-0.045876626,-0.032251722,-0.062064027,-0.039218642,-0.03304196,-0.035134783,-0.042504652,-0.042626508,-0.137133122,-0.038511011,-0.055843193,-0.057872885,-0.049333396,-0.073064345,-0.067602627
43888,-0.041763394,-0.031138834,-0.033921375,0.031999551,0.009674731,-0.023971107,0.004087449,-0.04430573,-0.004866786,-0.016347947,0.014232886,0.018311174,0.066873973,-0.000291886,0.02392445,-0.000585152
43889,0.094941478,0.054057584,0.040369839,0.04634331,0.056525549,0.051832269,0.068767892,0.045540807,0.044305049,0.107257033,0.020416749,0.034542998,0.023276381,0.036588514,0.064418913,0.089018357
43892,-0.020952942,-0.008735969,-0.032149701,-0.049068637,-0.034918672,-0.019229155,-0.043822811,-0.038246846,-0.038343816,0.002538376,-0.055201956,-0.035686081,-0.038874846,-0.023278668,-0.049105616,-0.032274537
43893,0.057789439,0.056046392,0.056560028,0.021597427,0.045057868,0.074436855,0.101827187,0.024408957,0.040026825,0.005337749,0.031089469,0.032275575,0.067685681,0.034414206,0.036057198,0.045340955
43894,-0.015648332,-0.026352169,-0.010298182,-0.045067551,-0.038457125,-0.001639832,-0.022573452,-0.05030568,-0.04079281,-0.033869367,-0.034970253,-0.049588153,-0.040234899,-0.026566578,-0.025415529,-0.03297475
43895,-0.014096913,-0.027196717,0.000140853,-0.049498898,-0.014004354,0.009303806,0.003210856,-0.053063552,-0.016891225,-0.029497524,-0.022280188,-0.014572117,-0.026886828,-0.01199457,-0.028674468,-0.013369086
43896,-0.030524723,-0.082284307,-0.040153324,-0.13039097,-0.074466842,-0.041423094,-0.037434143,-0.145552172,-0.084083809,-0.145864559,-0.066141196,-0.063687919,-0.080594169,-0.054301856,-0.070178453,-0.082395241
43899,0.024274092,0.069911026,0.037403648,0.036359088,0.06487447,0.039512568,0.023707376,0.074826229,0.059474629,0.059586917,0.049997481,0.0476854,0.061774293,0.049413842,0.066147259,0.06954619
43900,-0.039456039,-0.058431075,-0.072002975,-0.033496515,-0.054295483,-0.008321217,-0.007960173,-0.048214342,-0.066564128,-0.017350102,-0.045641172,-0.051715636,-0.057586546,-0.038230454,-0.046360188,-0.035347954
43901,-0.060925113,-0.110651093,-0.049697243,-0.121422332,-0.077328815,-0.105344697,-0.103729839,-0.086026559,-0.117142927,-0.12349327,-0.097209326,-0.085608432,-0.130527737,-0.082535032,-0.099641666,-0.103977764
43902,0.077066855,0.07614843,0.068413187,0.02496807,0.093843928,0.100691631,0.082849557,0.165620309,0.068194195,-0.025164537,0.097444226,0.08838767,0.107420251,0.062644541,0.13292898,0.113157475
43903,-0.065237908,-0.22056987,-0.054791427,-0.100069568,-0.145571355,-0.074378382,-0.189671014,-0.162105788,-0.222055417,-0.205522319,-0.153769057,-0.123684589,-0.203979441,-0.055193007,-0.159453415,-0.137708043
43906,0.080732428,0.051281122,0.071773547,0.06510009,0.037952306,0.101488384,0.081791329,0.059318957,0.061658904,-0.033981345,0.023086041,0.04113654,0.100987483,0.067907332,0.079122133,0.043030824
43907,0.001659946,-0.109502757,-0.012005219,-0.105632275,-0.06144834,-0.000768459,-0.117895659,-0.111231942,-0.172674495,-0.17476304,-0.016600631,-0.02432616,-0.068821913,0.012183227,-0.043007729,-0.024784565
43908,-0.007442256,0.034730096,-0.060397757,0.038790978,0.025073664,-0.072448214,0.012544252,0.016668085,0.146985205,0.168794531,0.041126778,0.018594509,0.048832385,0.027450379,0.016319199,-0.007691563
43909,-0.049704635,-0.057344687,-0.058006086,-0.050330644,-0.036248438,-0.083731175,-0.061981922,-0.021327858,-0.011534491,-0.000257212,-0.022453621,-0.039879039,-0.034489471,-0.01869649,-0.038282192,-0.065590341
43910,-0.016981097,0.065134006,-0.075783989,-0.040198618,-0.07853414,-0.027750788,-0.058454776,-0.055019117,0.006481912,0.015688029,-0.010945884,-0.013268549,0.033173886,0.030272416,-0.01002467,-0.02147305
43913,-0.00206846,0.128840327,0.069844296,0.119442083,0.129646918,0.03174604,0.120436698,0.112383764,0.09504228,0.150845944,0.083392347,0.069510681,0.158339769,0.019397215,0.086999123,0.095605948
43914,-0.014422368,-0.016154062,0.001844262,0.050884123,0.045849136,-0.007760501,0.064694909,0.036638234,0.022263977,0.065620844,-0.030078808,-0.02544464,-0.014389885,-0.028366142,-0.009618702,-0.005523978
43915,0.03992436,0.07138883,0.058316297,0.040210357,0.042951052,0.096919243,0.08537882,0.067341738,0.111332056,-0.020780036,0.044632593,0.054152242,0.04622386,0.036267436,0.060672686,0.051285148
43916,-0.027645141,-0.024161295,-0.027311159,-0.049369903,-0.044311855,-0.001788014,-0.051996293,-0.073904224,-0.052685952,-0.026475829,-0.040926608,-0.046339861,-0.017687761,-0.028734296,-0.041927622,-0.042283749
43917,0.023600046,0.028710121,0.07693992,0.014775259,0.02451753,0.031776667,0.03577236,0.025674411,0.040022329,-0.024064378,0.056779234,0.031953831,0.049632042,0.033051287,0.067976987,0.028138328
43920,-0.020790302,-0.049068115,-0.01423504,0.012455468,-0.02724471,0.002020487,-0.007589994,-0.037818499,-0.012615137,0.042632633,0.005108988,0.013551575,-0.007520918,-0.007271999,-0.01585231,-0.002042837
43921,0.005770134,-0.044239993,-0.017850801,-0.011655814,-0.050992774,-0.016719173,-0.049568387,-0.06504957,-0.058489096,-0.084460869,-0.044124785,-0.052882178,-0.081083332,-0.021787424,-0.036153998,-0.05405188
43922,0.016256063,0.014891607,0.033137832,0.073689248,0.027570171,0.041355464,0.013061116,0.036659728,0.058320342,-0.057898929,-0.008873868,0.013455945,0.049755485,0.005817256,0.020497149,0.016548986
43923,-0.00975657,-0.014499857,0.00763137,-0.029898044,-0.035833564,-0.017882885,-0.046611109,-0.0403412,-0.011881677,0.054675074,-0.025676149,-0.022021734,-0.046305665,-0.006399319,-0.009252989,-0.014475673
43924,0.055490265,0.068291291,0.040818992,0.031629193,0.109605663,0.013865881,0.078939282,0.062379691,0.074742016,0.072764795,0.071152576,0.07956252,0.095679054,0.046625179,0.071732415,0.08364004
43927,-0.004895254,0.005004916,-0.016448207,0.018847724,-0.005029186,0.001904858,-0.001208764,0.013104019,0.003282525,0.055039414,0.019619021,-0.000532634,-0.03553449,0.006988981,-0.010828667,-0.011649904
43928,0.00767719,0.013071479,0.041182703,0.061365966,0.036973361,0.030130679,0.076762407,0.039585616,0.03044737,0.006195763,0.031770892,0.020456363,0.030117535,0.01548889,0.009981216,0.025272576
43929,-0.01967122,0.033862157,-0.014271388,-0.016555839,-0.007170957,-0.003356777,-0.013910977,0.08591497,-0.026388814,0.043078792,0.005207915,-0.000356302,-0.015097474,-0.000117501,6.05202E-05,0.007190174
43930,-0.001300852,-0.013689293,-0.010391496,-0.008615794,-0.027432541,-0.00902986,-0.002350069,-0.045491794,0.021859257,0.127547099,-0.002285897,0.003177538,0.025902333,0.059904432,0.002237993,0.019437491
43934,0.047323806,0.041290747,0.04381383,-0.00774738,0.032772585,0.045282348,0.026180742,-0.02777815,0.029231507,0.086677186,0.019152926,0.044294794,0.05093193,0.051424257,0.04829807,0.049269248
43935,-0.012395943,-0.042851383,0.011100288,-0.047047634,-0.050865318,0.000463079,0.040499552,-0.050577089,-0.038818757,0.027701616,-0.006757907,-0.006287343,-0.011013111,0.010612193,-0.010533068,-0.009169225
43936,0.035741295,0.006878796,0.013520496,-0.033407551,-0.021561277,0.023210503,0.057763726,-0.038855089,0.003296329,0.020854441,-0.004076791,0.000103327,0.048172833,0.042632711,0.029579068,0.007914357
43937,-0.011384326,0.04677468,0.01557926,0.098902901,0.042903285,0.016409554,-0.026725287,0.086075766,0.028962078,0.011580417,0.016822276,0.017008615,-0.00810881,-0.013877991,0.008773046,-0.013661615
43938,-0.018540296,-0.016222923,-0.002305023,-0.048350673,-0.031881848,0.0031738,-0.029406634,-0.037138422,-0.029000834,-0.010038471,-0.005594733,-0.014054551,-0.018192745,0.007805216,-0.020019941,-0.020975154
43941,-0.035053557,-0.026756143,-0.01320746,-0.005356745,-0.022726164,-0.032986275,-0.028582151,-0.02943337,-0.042027829,-0.083281376,-0.042637686,-0.039620062,-0.06305085,-0.027741595,-0.042236743,-0.031398127
43942,0.026493653,0.017590241,0.021872957,0.028164143,0.037054845,0.026118292,0.010268362,0.003251228,0.048549809,0.064004155,0.065050662,0.037445126,0.059910596,0.015078282,0.033400871,0.028396537
43943,-0.013077246,-0.009102333,0.016337414,0.030850775,-0.001261321,0.020339168,0.029556694,0.000559537,-0.004008516,-0.036839789,0.015514347,0.010088654,-0.007506644,0.015100238,-0.012176216,-0.003882965
43944,0.016722507,0.047584301,-0.004188517,0.006423491,0.00563383,0.018584442,0.020673006,0.014658786,0.022454852,0.027287523,0.026334154,0.00426262,0.019456639,0.004478468,0.018094577,0.028460702
43945,-0.005715834,0.025958578,-0.003687586,0.004790679,0.026189936,-0.010116674,0.00919241,0.042201308,0.013652141,0.096669462,-0.013613617,-0.004506504,0.025535307,-0.014299619,-0.002868619,0.000706581
43948,-0.012481178,-0.00059712,-0.018974621,0.023170579,-0.002973647,-0.025049114,-0.019302128,0.007055982,-0.013954241,-0.037801015,-0.024784595,-0.030576158,-0.019441861,-0.026406209,-0.024662478,-0.016342238
43949,0.006992983,0.019024754,-0.007625233,0.053891607,0.059727659,-0.013697961,-0.002465205,0.026613012,0.041762807,0.040002008,0.059842821,0.08517751,0.024076333,0.025020527,0.043895972,0.032317354
43950,-0.013408046,-0.008966621,-0.00133217,-0.021080265,-0.017031795,-0.00335704,0.016617658,-0.021692814,-0.016069275,-0.023547749,0.052757306,0.003361968,-0.020923647,0.041803505,0.009982216,0.020876641
43951,-0.003570681,-0.005748168,-0.01173211,-0.074356347,-0.017782477,-0.006552682,-0.027593663,-0.026561024,-0.044876847,-0.108737013,-0.011990919,-0.022057816,-0.033043037,-0.079015169,-0.026232494,-0.016230322
43952,0.008476088,0.014850022,-0.000134806,0.039541666,0.003298007,-0.002280839,0.010593575,-0.01197491,0.009809251,0.081918721,0.014673986,0.004226927,0.029650152,0.013016161,0.024165682,0.014049648
43955,0.011201838,0.016851466,0.00826143,-0.001114681,0.012916551,0.029632274,0.018947137,-0.001520572,0.009902704,0.009180194,0.00877949,0.019552092,0.008375633,0.000781209,0.010678628,0.014897323
43956,0.003145224,-0.007519013,-0.009543711,-0.018915222,0.001903573,-0.007693118,-0.014678664,-0.018983431,-0.002608458,0.01853302,0.006738217,-0.002664679,0.013693572,0.014332937,0.009799132,0.010264414
43957,-0.012673498,0.024396291,-0.00331455,0.005667022,0.021798938,-0.023963634,-0.013141305,0.010359383,0.013423047,-0.003250985,0.013294428,0.017571346,0.023496876,0.006929627,0.005790222,0.01029176
43958,0.003077234,0.021471878,0.007492701,0.042917402,0.01288724,0.003523849,0.006993035,0.016203911,0.02682647,0.049251549,0.005146306,0.010938525,0.024719026,0.005055584,0.005865049,0.020819531
43959,0.014247195,0.009044861,0.002753462,-0.009573572,-0.008300593,0.032304341,0.005871239,-0.029892148,0.001344386,-0.009971181,0.003900961,0.013809662,0.031870678,0.012275098,0.011092742,0.015612832
43962,-0.01784917,-0.015592716,-0.013299788,-0.036060061,-0.02253351,-0.005248705,-0.003435143,-0.033223417,-0.025559843,-0.002319962,-0.01455321,-0.020448522,-0.033151473,-0.021843254,-0.022912363,-0.011494025
43963,-0.0088965,-0.012095128,-6.7924E-05,-0.050911611,-0.013350013,0.001330537,-0.034297199,-0.035079009,-0.019940533,-0.023058189,-0.024085942,-0.019717945,-0.002887844,0.004643522,-0.015237942,-0.012147638
43964,-0.007975137,0.018856256,0.003460288,0.008785501,0.021286304,0.002845388,0.044360997,0.040693438,0.013025241,0.01551816,0.008302793,0.006306506,0.031690416,0.008800087,0.004329967,0.006124603
43965,-0.001769761,0.020473082,0.018787476,-0.007117444,0.014215838,0.005352432,0.001203659,-0.018683452,-0.023492103,-0.005191874,0.019488787,0.01186859,0.055730555,0.008723387,0.014463146,-0.005929595
43966,0.011794808,0.024842426,0.000531645,0.076520027,0.042100809,-0.008007792,0.008214703,0.051613326,0.049153974,0.017932047,0.010894521,0.008788313,0.030104947,0.00681557,0.009509132,0.023287866
43969,0.006157496,-0.029995008,-0.01001544,-0.031364601,-0.010611036,-0.008008751,-0.014800831,-0.019875588,-0.005793031,-0.006931326,0.017160432,-0.007812852,0.006294232,0.0094635,-0.006946351,-0.005795195
43970,0.000918722,0.000377904,-0.009032829,0.032026027,0.023486284,-0.023045864,-0.003673919,0.029557752,0.024445875,0.00930059,0.058604642,0.024976495,0.018509116,0.019651907,0.010994175,0.019261458
43971,-0.009688986,0.011230222,-0.006589826,-0.018014454,-0.016854363,-0.005566342,-0.003757131,-0.012782587,-0.014020628,0.014654922,0.006155724,-0.001711674,-0.021950361,-0.020709906,-0.01208398,-0.007483383
43972,0.001522145,0.004142851,-0.016078483,0.000897196,0.001258289,-0.00738202,0.01050542,-0.007793371,0.006709631,-0.013037692,0.015097885,0.004602875,0.028201684,-0.004037961,0.00043605,0.006417765
43973,0.007805962,0.00247746,0.001315218,0.028949144,0.012289261,-0.021396891,0.016928444,0.068568047,0.019224804,0.002433069,-0.011603423,0.00573617,-0.034775811,-0.006182692,-0.010627842,-0.006796552
43977,0.003962029,0.019925553,0.002280194,0.007162309,-0.002072294,-0.015392322,0.029668344,0.056305788,0.019557889,0.001659472,-0.01326589,-0.000767118,-0.022328782,-0.004747288,0.001320882,0.004347471
43978,0.011534114,-0.009015298,0.014253664,-0.026294262,0.007440295,0.033409533,0.000658216,-0.015008004,-0.015594313,-0.017736744,-0.016190375,-0.001437327,-0.004496755,-0.003861603,-0.00225767,0.000440053
43979,-0.003527331,0.013532871,0.012038553,0.009501784,0.005032154,0.015151825,0.002890856,-0.025867477,0.028309106,0.035583723,-0.001642486,0.010716291,0.044759022,0.017041914,0.010146836,-0.000974539
43980,-0.00058367,-0.004800635,-0.010542762,0.017657091,-0.004568908,-0.003274397,0.003536423,0.013169503,-0.004404229,0.072849666,0.029849078,0.000941253,-0.007832941,0.011670251,-0.00229457,0.012222925
43983,-0.003900076,0.021680905,0.007175755,0.02201183,0.010289026,0.009206451,0.00124136,0.003341288,0.027448397,-0.018588327,0.003486636,0.005171756,0.002155257,0.000554245,0.011312472,0.004618765
43984,-0.001466381,-0.006789675,0.002694471,0.039984631,0.002593873,-0.008681813,-0.003138975,0.052571131,0.037760213,0.001586777,-0.011061282,-0.002123836,-0.006337161,0.002419799,0.002430644,0.005489944
43985,0.01331426,-0.008200878,-0.013000373,-0.002847348,-0.016542827,-0.012003785,-0.024096816,0.020597805,-0.00206974,-0.021267402,-0.016957405,-0.01748752,-0.000342142,-0.00720796,-0.013250998,-0.008649467
